Height,Weight,
60.96626408,109.9463346,
65.79751568,134.3427445,
66.42211677,156.7526313,
57.54026863,96.19051124,
61.9059185,114.5683767,
65.20448102,143.5633393,
69.19026386,164.044585,
64.00887647,154.0514298,
63.95730896,127.44497,
66.26929911,141.902024,
65.17267686,143.8780294,
61.93235191,124.7801646,
66.81368056,168.5979295,
62.90082475,137.4204558,
62.37541849,134.8709061,
66.84289808,151.4646487,
63.88751514,124.7533776,
66.84758482,165.2725113,
66.50465323,144.2108305,
58.70631542,101.9904703,
63.1773988,138.0225925,
65.15147542,122.7516541,
63.08502361,124.4596255,
62.09985424,133.7142245,
64.58807841,129.3931761,
63.29382892,159.8213042,
64.09109366,142.1625528,
62.20596414,130.5268833,
61.19198331,103.5863855,
67.25580418,142.8662452,
71.43894678,175.0354915,
60.55060489,108.2158828,
62.61166008,125.0940219,
61.87946336,108.1366394,
62.31575207,123.7835638,
64.06331722,116.4714427,
60.19489695,127.8600001,
68.23055435,161.3342321,
65.42018319,134.6127158,
65.64048341,148.4989196,
59.5129817,106.6364295,
64.98119598,129.8395889,
65.87787498,159.8154688,
59.30778715,108.4259896,
66.07219278,142.595275,
65.1908596,152.4997607,
65.69358887,140.6084124,
62.5864299,133.9281798,
66.41090779,161.9913856,
65.12952823,132.0637764,
65.38331153,129.375502,
67.17976088,159.3186434,
64.26199957,148.3904797,
64.17252542,142.4334237,
61.10321629,120.409351,
68.24470989,158.2517189,
63.41995464,125.962116,
65.88076207,159.8732014,
65.002512,156.0571759,
61.70957103,120.6043393,
69.43688968,170.1388567,
65.43169834,153.8187433,
64.84259489,142.8791805,
64.88968721,153.5862472,
61.82516955,144.5554845,
63.94262365,125.1941184,
63.921176,140.8838346,
60.71819027,116.6902151,
63.97982305,156.6245497,
68.63607651,156.4130944,
61.29848462,137.9944788,
60.88950084,113.0624577,
64.12266119,141.0519382,
68.21106634,145.4869036,
67.02237071,162.0265524,
70.26627391,158.234596,
60.84274036,131.3054342,
62.81735396,143.2487703,
67.69056208,177.5006289,
61.25243523,122.824105,
66.07668187,156.2007061,
69.33673566,167.6357866,
60.57920806,127.3545,
61.65417466,141.4963246,
63.73768221,139.674979,
62.23071362,108.1920028,
65.18289324,143.7641298,
65.49759091,151.5421182,
65.24244306,144.7572027,
65.91903699,165.0649701,
55.85121382,103.7671373,
58.80965363,93.05409138,
63.70006702,142.3220397,
62.85233176,145.3154971,
64.89686166,143.3446924,
63.3906337,110.5131809,
64.23521606,143.313588,
63.53546936,137.6229585,
66.2040392,153.4137087,
60.39463562,130.7854321,
69.6262622,159.8678708,
67.29725385,161.6447621,
62.59001755,132.321686,
64.83275222,136.4307282,
61.92450049,113.66111,
64.11049888,146.7562629,
61.14474693,118.7982296,
64.58779507,140.774671,
64.36124908,141.2010452,
66.06648919,158.5039833,
59.83026358,99.72474197,
64.00783813,135.6674164,
64.11091536,134.1648394,
61.77436603,122.4053644,
64.05697554,139.4361968,
65.93555512,152.120567,
63.11858825,122.1151061,
68.80466487,167.9461716,
70.27402328,187.0017876,
62.32555504,144.9423348,
59.81504852,112.0974171,
62.9964836,122.5647001,
61.98344472,110.514437,
64.15939075,136.8475981,
60.52291207,124.7422909,
64.13585627,132.9917952,
63.72746926,140.0252851,
66.16753664,153.7504439,
67.73668409,152.7061928,
67.83273727,160.3547688,
58.10966317,96.26625015,
61.53299916,115.2023128,
62.89449041,151.3474651,
63.10444892,138.3357127,
64.0729203,127.2231881,
62.4106343,143.3474601,
64.31686633,143.8595692,
65.88106687,166.3487935,
66.62488381,141.1872616,
62.02647968,123.172684,
61.46733268,137.1435374,
60.82576625,113.619398,
60.58879917,109.306131,
60.12416703,119.0574255,
56.85608213,97.36497833,
61.30392413,128.2692647,
59.70748466,109.9236232,
69.59810682,173.5299447,
66.94262276,136.1322231,
58.64632986,96.52484983,
60.70979338,117.3331738,
61.83971277,127.3276282,
66.88732345,162.8724534,
61.04190509,131.7023136,
62.95232155,134.7337456,
66.36787715,157.6160052,
65.67417835,159.8904138,
60.67078447,100.5598403,
63.16697594,120.9445772,
65.64671418,164.5575209,
58.96406899,91.78554983,
63.55211992,131.2986446,
66.64672098,151.4455385,
65.07541893,140.0529789,
59.90027453,118.4689471,
62.03126468,128.7486884,
68.68723219,173.1158126,
67.24822361,172.7136248,
62.52361188,127.1497346,
60.79782025,125.9344238,
58.68839161,119.5990004,
64.86131813,137.8295084,
70.54430599,196.107116,
66.25075083,140.5344275,
62.75917679,134.7447573,
60.43405462,118.4816241,
64.83135951,143.086256,
61.63063584,141.9804472,
64.89687836,149.5452,
63.26557982,148.9842158,
64.43523315,122.5636535,
61.764569,147.9577168,
60.12986745,107.9193152,
59.31253404,92.04308757,
66.94105461,135.0100413,
63.03869438,141.1707276,
65.53746312,149.2941826,
63.03426018,143.324946,
63.36453642,135.9003519,
65.22238954,153.4504405,
60.36017485,127.8418125,
68.16926789,160.3472255,
64.74364313,141.9806467,
65.39713247,141.5060198,
62.94680791,131.2673993,
67.10984048,161.5482523,
61.26649788,101.2449191,
65.08949215,133.3134954,
65.28494604,129.2936024,
64.99171357,137.8019703,
64.8412154,154.4253044,
60.19085828,117.9555182,
69.64038156,157.0142879,
57.67518109,125.9418654,
61.56947428,128.5393113,
57.55871033,105.1739234,
65.79854427,143.7902033,
62.95254098,120.673464,
69.0511806,166.4519373,
64.02742631,146.7899857,
59.49907739,128.9156586,
64.23394553,151.5407889,
65.78672302,159.3739218,
62.19870734,122.5489254,
62.82824801,123.0711759,
60.67343081,112.7154328,
60.78481604,114.8923264,
60.15950903,116.1063761,
58.64461182,95.78796887,
64.29469845,148.0660973,
60.75091525,113.4184015,
66.19049727,151.3217383,
65.68294496,144.2361949,
61.55011257,129.7543675,
63.39650483,150.5420438,
61.94547679,125.2247068,
64.0512364,135.7940657,
64.57326785,148.4755545,
63.49706582,134.9154386,
62.67015682,111.0806583,
62.81038757,124.2675881,
62.65661875,123.8704937,
59.43615128,111.8641397,
64.49394276,127.704661,
60.69341088,130.0178479,
63.70995948,135.8499247,
59.79858727,102.7878264,
63.52418987,129.9107459,
68.46058235,170.1067118,
66.64835582,159.5935443,
66.71937696,146.8915768,
65.15745357,136.7543482,
69.50040047,178.0206745,
63.03744961,131.0488453,
60.67972344,114.83103,
59.10419563,103.4189167,
60.00246348,114.4457208,
62.79256578,119.173397,
61.5508608,122.8834374,
67.48073671,164.4553438,
64.79101824,140.4009132,
62.4409304,121.4277282,
66.55389802,150.0168761,
62.18522129,111.0993215,
65.31043614,136.4343931,
67.83639708,156.2742967,
63.7812151,166.1058005,
61.33403251,107.4456601,
66.31824074,138.53701,
64.11602291,134.301425,
63.10434746,116.9027706,
58.21216479,101.7570249,
63.00143169,120.1858889,
59.34000726,110.1832221,
63.03063504,126.7335347,
63.52057456,130.4291136,
62.09875715,136.3823338,
63.18261777,132.2460944,
65.06596586,153.5705183,
68.68566293,165.9243187,
63.03629419,130.1175208,
63.25835097,124.2171675,
63.91326022,131.0291786,
58.19008892,107.0571408,
57.80076874,86.19096018,
65.36746816,139.195692,
62.05967955,122.1970371,
62.59864818,114.7668816,
63.71115258,140.6194511,
60.11391973,127.7124528,
67.61251396,157.7608112,
58.3872723,85.79308524,
60.91002427,120.2719648,
66.98592338,142.9203893,
60.56852949,106.7912512,
61.62199211,123.2337662,
62.46081261,126.6795855,
61.83171804,116.7950151,
60.87058571,115.1322365,
66.15717985,162.3391638,
60.94279475,110.921331,
60.49619323,111.8316825,
66.16773322,153.6778364,
64.5172152,139.0126839,
63.43683136,141.5792121,
62.3106683,131.3632748,
62.89841407,125.0408918,
64.51206408,132.6273658,
64.74866445,133.5414178,
63.33818482,144.7043395,
62.81173389,123.0912871,
63.49730372,146.2294359,
64.05481065,149.7534739,
64.3476316,138.8152612,
63.08248579,135.946957,
64.40193458,139.1247994,
64.68247908,138.8540726,
67.1920732,158.3422204,
63.86805994,126.8346718,
63.31341769,137.2769597,
59.33081907,102.5159728,
62.63584402,134.4188622,
60.42138494,116.1012564,
61.6584462,114.5699447,
60.83423839,107.281036,
64.6190906,121.5752625,
60.62378116,120.3825732,
64.17734256,146.6368341,
64.70671644,161.6779034,
59.9682045,103.6168184,
65.29416502,138.8077001,
63.8423043,129.5559748,
63.16864837,142.0103791,
65.95969117,149.8954417,
66.14845885,162.2444575,
62.7914093,120.4201033,
65.74860119,142.0674379,
60.97202098,138.4285107,
64.09551838,149.2740995,
66.81442135,156.8385803,
66.42394365,132.6162798,
65.86451928,158.1671682,
59.76136964,103.9440187,
64.10618092,144.7659428,
59.69301635,110.3703479,
62.78952408,141.718207,
65.92886874,125.5158549,
63.19434269,139.5312547,
66.62714431,160.1351418,
64.53147802,144.0885221,
61.75934133,110.0257932,
67.38506486,162.5506125,
63.27695962,116.7618403,
61.12204546,123.5979494,
64.26375565,132.2831507,
69.99520203,176.5508742,
68.36543847,153.7426351,
67.50784402,171.5916843,
64.04358751,165.3264243,
62.50733531,121.5464005,
63.53958384,143.3636313,
63.04027949,129.5452021,
65.73605719,139.6403548,
66.1276369,150.4336888,
66.19434998,167.7347035,
65.63279841,138.3333978,
62.68294388,134.8998644,
63.73767196,137.9402895,
60.79827083,109.0969563,
63.51015102,114.087596,
63.43360753,145.9738979,
62.06019925,115.3815382,
64.39336637,127.7433071,
63.82206715,153.6462012,
62.24921445,116.6058007,
63.45040176,133.515492,
64.0828653,133.4513526,
63.8962242,112.4251377,
62.64491237,133.1100799,
66.43590225,145.7849647,
63.86322254,137.153446,
63.67961802,154.9122113,
64.7519358,138.3931774,
66.25308603,153.8530874,
62.49246418,117.3070672,
65.4815212,147.7399528,
61.16737637,111.5727657,
64.38839608,130.9269019,
62.71921297,138.230234,
60.96780719,115.5024685,
62.76313493,117.6540768,
62.21139891,126.0014937,
66.19557072,167.7911692,
63.77260378,136.2982443,
65.80484728,156.3625111,
63.59179075,128.6146848,
59.48142007,108.8958128,
63.70998662,129.2726675,
60.53183659,110.3637975,
67.8487391,163.5803839,
60.01556232,117.6669536,
64.35441512,139.315166,
64.29528413,131.2386511,
60.65965538,117.9311163,
62.19217636,119.8242878,
60.17653777,109.2584195,
59.64053159,100.5277473,
63.88194593,142.9921353,
64.4493419,140.3371153,
64.08878272,135.8219936,
62.48034215,153.2862206,
62.2665918,138.3816792,
59.70873056,114.9366291,
65.54153881,134.6990636,
66.34693509,156.789402,
63.24477476,125.6937291,
62.81992317,102.4003736,
68.41011722,153.4653345,
62.71683192,108.5926871,
64.2805042,162.2989961,
61.92419681,125.8216917,
62.73718902,141.3430953,
63.09309401,137.1122674,
58.43126896,114.5044378,
69.35848637,181.6209269,
67.46079197,157.2586681,
62.83568066,128.8506717,
60.28059756,116.4681542,
67.28135824,151.0068276,
69.38224536,182.3085296,
60.39879478,123.8314146,
62.43242625,116.1614915,
62.23139745,142.1556613,
60.07624076,139.0846037,
65.49901085,146.7844461,
61.23838132,130.5276472,
60.18097669,126.3457066,
61.47813579,116.277148,
68.55456816,151.7860393,
67.97801985,157.8336334,
60.50076559,120.9969839,
62.04831857,141.224547,
60.18343848,99.35503985,
66.24696574,154.4063733,
65.92406822,137.1991533,
63.64157009,121.494688,
62.15775128,133.9518892,
67.03121709,145.5251904,
62.71797937,113.6220658,
58.59655453,107.048405,
66.87497089,146.0579724,
65.17926277,149.9470463,
63.6760971,122.3446546,
63.21668627,134.8961171,
63.46611612,132.3618442,
66.0810431,150.7059028,
64.56167877,142.8417711,
67.09966133,148.5627061,
65.03874017,129.5108121,
62.32127193,139.3209316,
68.37545273,163.8097458,
61.51198691,136.4245011,
63.15852253,132.2344107,
62.21584207,133.6151543,
65.56431557,134.6209202,
64.56262712,137.4400865,
65.09530835,156.0623963,
61.81552319,118.3258826,
64.65579525,136.0442206,
66.23045733,152.3126322,
63.71493006,127.8768732,
61.81966284,121.5803839,
63.5528925,141.9530603,
63.85308829,137.1486919,
63.55635371,134.7505941,
66.15592203,151.5670963,
62.38950263,110.8056293,
68.87426856,165.5921993,
65.248367,137.1643052,
59.71810115,109.8166548,
61.01861057,120.8267004,
59.10924752,104.8770677,
61.66700337,115.6778924,
62.36454965,128.4196255,
66.03474721,132.2611657,
64.26084149,131.395557,
61.55136664,124.5142356,
61.62720923,134.3352835,
65.25541754,137.4155435,
64.68860307,120.0888921,
64.20538451,143.6233038,
61.53892011,125.4972186,
62.7748174,137.5099958,
60.12477685,111.5768608,
66.79100914,142.7758192,
64.10940651,131.7791666,
60.13284892,129.7351312,
64.54716626,143.1906606,
64.75536572,146.1156543,
63.57910071,144.0550934,
61.95169687,127.313317,
62.15356217,134.0279128,
64.90379908,152.572858,
62.9433574,136.7731558,
58.51016063,113.7885903,
65.68692281,144.499251,
62.33662335,134.112154,
59.90353879,119.5808538,
64.68403293,144.404884,
64.8539766,158.445603,
60.66750663,123.6249244,
63.78789753,128.2041188,
68.07802749,182.700437,
62.71807654,116.0563416,
60.92579066,114.7843992,
63.35510222,122.1160477,
67.20437177,156.1722271,
58.3237477,117.053156,
68.01439098,171.7982763,
60.01386373,133.3275301,
64.11319612,146.8912326,
69.44538671,164.3698841,
65.72053427,140.0248557,
66.37858932,153.447071,
64.76236607,135.7802295,
62.83091941,142.5646953,
56.94941514,107.1718559,
61.75315958,113.0062574,
67.74290144,152.6500975,
65.25744512,155.1645527,
63.041982,119.9372934,
63.42844862,132.3576722,
59.94211972,123.4984918,
67.42648363,156.6650346,
63.55140316,129.1620248,
63.59516673,145.4775395,
63.95141659,132.1063217,
62.64236548,146.737562,
58.61998063,114.0506067,
62.04892563,116.5140682,
65.08457733,149.1940926,
64.55493433,134.5466637,
62.18099705,133.8840593,
60.4007145,118.7138093,
56.67814049,97.26996668,
62.44846964,132.3370775,
65.16350081,151.97845,
61.92104846,115.8748176,
54.61685783,71.39374874,
55.73973682,108.1219685,
62.27668272,130.0909642,
62.57079146,126.181469,
62.40811817,142.7644183,
60.17735145,98.74503773,
61.66768853,134.7326578,
67.33627469,164.9290431,
68.78012315,176.4508177,
60.54186818,102.5457909,
63.80604453,145.4296505,
65.73793487,144.0899169,
60.21883776,109.1905292,
62.8938216,118.2176407,
66.68250215,147.1528159,
62.73045911,110.2421108,
65.44910637,140.6086262,
61.70629215,124.812241,
67.53086027,157.7152995,
61.61238161,117.1031548,
63.9399261,149.8572471,
66.29405894,153.1386927,
68.22540733,162.9247719,
66.64332297,162.1600945,
64.3225588,148.6514722,
67.29626802,162.5281784,
61.86561423,106.7320495,
61.63989121,117.8486261,
62.0733898,103.1410971,
64.36759095,126.5191191,
69.13614443,165.681834,
63.42264679,138.4279556,
65.88097189,151.0653245,
63.34214998,138.945613,
66.20841993,147.8559528,
68.78656612,168.944931,
64.70435852,152.5800089,
64.74190345,152.9785678,
65.60787045,154.2290731,
66.23509454,145.2171775,
65.10812003,157.584439,
65.76964217,152.683156,
66.67378369,148.4291279,
61.92387506,130.7672493,
66.06276486,160.2922506,
67.16180565,160.2010312,
56.97513323,89.16984997,
64.08126978,157.5891411,
63.20683042,140.4579414,
57.98151241,92.11842639,
62.63601614,129.5732048,
67.2774973,146.4918982,
69.08275948,163.6320265,
62.37965119,130.7813929,
64.86065867,159.5682255,
62.23359829,122.7596294,
70.64213544,183.2872782,
65.38991636,140.7200929,
63.30953931,134.417675,
66.26522265,158.7429151,
66.28293782,132.7557885,
63.24273593,119.2295061,
64.41585421,117.3365883,
70.01483677,188.6178834,
69.73506696,159.6296466,
61.89055931,110.9196877,
64.21086615,158.206206,
62.50746559,126.1149338,
64.25528936,124.9001814,
62.8050638,124.765438,
62.25271726,122.5800652,
63.06073505,133.943537,
61.95723857,130.9716415,
59.17660952,115.4488156,
66.38286997,150.1422991,
65.07411934,149.2303332,
60.71608236,130.6477151,
62.64421696,123.7928975,
60.95548665,105.8805806,
68.8502596,178.2954625,
63.59370915,144.4191869,
64.21682077,145.6034656,
64.45090467,153.0217758,
56.78938641,95.32808768,
67.00818656,151.7352353,
68.99169059,183.6385803,
59.76093236,100.362087,
64.40859985,131.5244175,
61.58004413,137.0530566,
63.15074549,140.6803754,
58.03741798,100.4968306,
66.58413999,143.2963879,
66.9828955,140.0166211,
66.04039808,137.8745736,
64.60313563,148.6388064,
65.93552467,135.9267252,
65.65512786,143.5331275,
60.26640777,113.0695689,
62.93589257,130.8436364,
66.11894353,167.5735565,
64.30621882,132.8640682,
64.173306,149.326567,
64.0354961,138.7013158,
62.64635228,122.3360243,
63.56537432,134.8007151,
61.30736776,119.6320286,
64.64085695,119.3293302,
63.89752581,126.6145128,
59.33956805,105.2986552,
66.12383716,143.3714084,
64.6652424,145.9794774,
60.31504535,111.9748741,
66.85497659,164.2431925,
62.85937379,134.0516407,
60.17489932,110.7760888,
63.28198785,128.4898543,
63.13687094,117.3050058,
67.21296416,165.078885,
60.16166919,130.8208099,
68.96689782,152.430938,
61.89507911,153.4658239,
67.73892043,172.3628004,
62.06411818,125.143641,
62.1928871,121.5891983,
64.73573226,132.5942454,
63.95905849,159.7092788,
63.92472801,139.6534613,
63.01445919,144.4401386,
63.349186,144.072707,
61.73688973,106.4385659,
65.31894566,154.480913,
61.8356708,118.3613566,
66.15189286,145.176663,
66.42167293,142.1228207,
63.52683564,131.8063333,
65.20007287,148.0780988,
65.204446,130.228195,
67.46228603,156.3073107,
62.98018094,129.9230126,
62.15935227,121.788932,
65.39301874,142.9241669,
68.82369208,175.0318076,
68.18681376,159.03359,
60.04241965,97.03465533,
61.43468651,119.5991166,
67.42681364,166.9371205,
63.57898233,117.7092419,
65.79039515,119.6706717,
62.63845663,136.6295336,
63.82306248,136.8259485,
64.9045356,134.8189693,
62.42517924,117.9299101,
59.74709643,102.3548577,
63.89226161,148.9711143,
65.17694712,145.3399063,
65.78114516,136.6614272,
61.27477347,110.2873425,
57.20266004,103.9627051,
65.01125256,143.3978903,
62.49095754,137.0863224,
59.73568526,129.0044176,
66.48189529,148.5496954,
60.95866612,123.157814,
62.49329981,118.6462872,
65.24094088,155.4000463,
63.77318581,128.2788009,
58.87202902,92.26820464,
59.82171103,139.5281168,
64.47241811,146.8419642,
62.6162136,127.9652493,
64.26172371,122.3834321,
65.52641361,128.9233437,
62.36109238,148.7139601,
65.02561143,136.8531107,
63.32730364,144.2733824,
68.93769671,157.5376401,
63.46410923,134.0457321,
65.08416738,137.1681198,
60.58563771,116.4300747,
63.20434226,133.6818687,
61.62578317,118.7629253,
58.38657594,102.0639073,
66.65053971,158.2213013,
58.52329049,128.7777391,
63.25134047,143.8230945,
69.4459321,169.8199086,
62.44733352,122.6068065,
63.06820292,93.4242393,
63.2875137,121.250406,
66.09787695,154.5602367,
64.52975497,124.970023,
64.06078715,131.3076909,
63.87242513,130.2117056,
69.61101425,170.0256427,
67.39002002,169.6266077,
62.85044925,127.5188853,
62.93871811,124.2921919,
66.1608845,155.9068917,
63.40120514,145.3165832,
65.47098965,155.5804399,
59.9976946,115.8128156,
62.57608039,111.3794738,
60.81759019,133.8794826,
64.08573883,126.9946263,
62.24630399,122.0341761,
64.48784219,148.2258405,
60.39851581,126.9830766,
61.48014654,108.0431775,
64.49665523,139.8141603,
59.922162,125.5471872,
56.06663635,89.57120474,
67.426016,157.3039237,
62.64001901,114.8228028,
59.76289819,105.1525171,
65.99794159,141.890779,
59.80953425,109.6574367,
67.69151048,163.9030502,
61.01223365,108.9678597,
61.78961197,123.6818876,
63.42528246,132.6390192,
61.33258128,139.7922062,
63.99931975,145.6895333,
69.31338134,154.4845417,
61.59406626,122.2215351,
64.88574823,130.6158481,
66.26436592,141.2994547,
64.07855955,132.3664921,
61.92651491,131.7359867,
63.75306885,129.8729854,
63.99529809,130.5776624,
60.30386757,120.6223622,
66.05475125,157.6755325,
68.44056676,153.5842306,
64.68753563,119.0246524,
63.61242569,123.7433386,
57.96849839,118.7205901,
62.99354977,136.6739086,
62.65704009,131.7313825,
65.78808384,160.8310301,
60.24552998,135.511965,
64.51634923,124.5924961,
64.43671223,151.9237699,
61.82564512,121.277608,
62.93726922,127.7252893,
61.03548988,111.3269624,
63.41116968,129.1961492,
57.4722524,96.31355653,
62.93042425,136.5967626,
66.20275583,151.3577889,
59.60115453,115.227993,
63.86336604,116.9483301,
62.98115002,154.4284775,
63.01725744,132.0081807,
66.41660188,142.9401189,
64.986157,148.1717771,
59.26630324,100.6485236,
68.71007497,165.1104591,
64.43414309,138.0020837,
63.07519761,127.702047,
67.07089794,160.413715,
62.74735705,139.8858578,
66.36731777,156.4211166,
60.12966028,122.9240912,
62.74552319,132.7337815,
67.44471908,162.4363627,
64.75602051,142.1258895,
62.19067164,119.7671499,
63.33845959,126.3816596,
66.27929715,144.8942636,
59.89492405,129.1738388,
63.21696482,142.4264663,
69.0997049,177.0181516,
66.16372809,138.0320752,
61.28646406,119.5360352,
60.27423387,106.8539239,
63.21793355,139.7459858,
63.51649975,120.8100491,
61.81614798,116.247392,
66.55588663,158.6614106,
64.48508857,133.3225814,
60.87204375,120.3297288,
63.60802085,136.6427397,
61.30617813,121.8891806,
63.05900916,116.4611428,
56.09824578,104.9541004,
63.19207539,126.3318988,
63.03468565,139.2812827,
66.92154402,145.872308,
64.8021888,159.877142,
64.50669216,134.6137102,
69.30311093,178.7791107,
61.37309512,111.3078855,
65.77592839,160.8617506,
68.45891074,176.1526476,
60.09859133,122.7448855,
62.54775987,123.9651625,
65.6004495,151.4622451,
67.65221895,174.8346109,
64.37524972,129.3053355,
60.91327091,123.8276035,
61.99048001,110.925975,
59.13331425,129.5377088,
62.86656883,111.4699596,
65.10484537,142.292705,
61.66262811,112.5655764,
58.63272047,102.4690868,
69.63593115,177.5893514,
67.55240408,160.7265113,
62.18031938,135.610835,
62.31153318,136.2368326,
60.85899001,114.2140344,
66.16687626,146.6789546,
58.12602402,98.40285123,
65.6470552,143.9299813,
66.47546107,149.2051712,
63.62471931,144.0462642,
62.41476836,137.0536337,
65.4601014,159.043162,
63.4229332,124.6890466,
61.36804541,124.9158236,
64.12106475,146.8010995,
59.34746823,100.0920954,
65.44862886,149.8172411,
57.79038921,103.3120562,
59.02595339,116.8115117,
66.17911136,142.6285936,
64.0145859,136.7033875,
64.59171654,154.931948,
65.0968767,142.3697148,
60.73154265,113.2304958,
62.41658674,129.7538231,
59.4474264,112.1183596,
58.49046702,93.19243865,
63.11405431,145.2687963,
62.39609426,121.5127797,
64.21831531,168.5464577,
62.98418065,138.9240586,
62.63920505,123.9914769,
59.73527867,124.8426596,
62.7047902,135.5906445,
58.13449631,89.35722823,
65.73434893,135.6426519,
60.84686273,97.72460188,
63.16690124,138.0298041,
63.50469486,123.5043278,
63.11083286,135.8048587,
69.18295954,175.9928612,
65.11384549,153.8801926,
62.67520824,109.1476059,
63.98047176,137.0334341,
63.65044131,125.5921637,
65.3443103,140.5871037,
64.06973611,128.5694722,
68.37820454,157.5243684,
61.11660854,101.0974997,
64.56679838,137.4316449,
69.35188979,182.6593689,
63.39385112,134.3317464,
56.76445645,79.17437583,
63.83251258,132.50746,
58.85029447,119.4520166,
66.24759159,163.5770286,
63.07400246,134.4457019,
63.76258434,132.611074,
62.51457776,129.1743223,
61.82759845,123.8228443,
63.49126942,123.1866288,
61.01847398,120.4423007,
63.48964392,133.1424493,
61.52821198,117.6547383,
62.65294767,122.7563854,
64.19308177,137.8401939,
65.79956081,157.2937425,
63.7870504,120.8385282,
61.18625903,109.5823556,
59.35383101,106.1082751,
62.70491665,142.789501,
61.92624977,113.6480071,
61.99107426,131.4107319,
58.16246304,105.1470245,
67.41183363,147.3608053,
62.07478281,119.6593245,
65.49805834,159.0897814,
62.61527991,128.1681409,
64.43375546,162.5245006,
63.44921062,132.0187847,
64.03600875,144.4896263,
62.86797761,122.781816,
61.84496574,110.9816255,
62.79581607,128.8062933,
60.39683047,112.8827068,
61.93095905,141.4413143,
66.47256754,162.5809539,
61.61140037,124.5316756,
62.57932337,141.3750982,
62.03531911,119.4181349,
61.87303309,122.5385282,
64.83347329,138.5216714,
58.91796082,111.3343593,
63.52295503,136.5704857,
62.35334065,124.0673878,
65.87310631,155.9155435,
64.96206905,141.4825137,
66.7224388,122.7937325,
61.31119241,113.5196137,
63.50179937,123.0755602,
64.65584828,143.8267868,
69.42028123,181.8537976,
62.33795696,107.0038769,
63.94440569,126.9785685,
67.61463094,174.3224898,
67.11709142,154.1725799,
60.51918301,133.5392082,
61.83565238,141.5796541,
66.47795697,146.5795768,
68.45241898,171.5732554,
68.17865809,144.3335794,
61.11887036,108.4389955,
63.39579332,145.6150167,
66.32446981,148.6708007,
66.04560867,143.3278288,
64.74244457,167.1415983,
67.51136202,159.9497258,
61.7751115,113.1537259,
65.18693459,135.4323409,
60.42563414,130.6293677,
63.46074617,127.3057114,
62.09291525,116.76423,
63.66450117,132.2955527,
60.05084636,115.656208,
64.22887005,140.9977149,
64.33410686,138.7394452,
60.60734593,109.0514054,
63.92489232,132.9604854,
63.76781473,134.7516368,
61.20713465,104.514576,
64.22635542,152.9721083,
62.01191693,125.2861604,
62.17551944,144.1846129,
59.85024472,101.7161626,
63.64259668,135.4228025,
64.98580984,141.2883537,
62.47642737,132.5184607,
60.18554185,102.0987328,
64.62829474,137.1748661,
61.42410942,148.1148074,
64.37410268,155.0827446,
61.46463367,120.7151627,
64.65081778,135.0336264,
64.18745727,133.3506251,
68.71084465,178.8707481,
64.29326944,146.7016168,
63.58220048,147.650479,
65.21911448,138.5699947,
66.36590225,137.287607,
61.61687097,117.1335869,
64.79542925,152.918265,
60.68437608,118.0776967,
69.53430081,163.7961388,
66.17809104,157.7924242,
65.42758691,143.3363309,
59.16704389,109.870098,
65.29601576,141.5512395,
60.25777636,115.3897859,
64.43205085,159.3359369,
59.38479897,109.6884417,
64.8395639,137.7000865,
65.61561163,123.4982558,
66.93462867,143.203782,
63.67416711,135.8309547,
57.76480789,89.78999844,
68.75217593,174.5803793,
65.96218724,150.7635481,
64.27185623,121.74134,
66.54081342,150.9713583,
66.83548862,155.9951092,
66.72763191,162.5988166,
63.88280405,139.2028346,
57.15803352,94.26320265,
66.79392707,127.0967783,
60.80971704,120.9402023,
67.62791945,169.6879347,
63.04338336,117.0339844,
59.90652786,105.6497737,
61.52958346,126.3521187,
66.0119977,147.1960459,
65.83136889,147.1504632,
62.05498991,115.767138,
67.04492284,140.8155175,
62.13056774,125.2834781,
60.28480145,126.956702,
64.98149873,140.4007665,
61.72454056,134.2555437,
67.92276346,172.1682929,
64.84395682,143.4629785,
65.01138054,151.1890804,
65.05641131,151.1135001,
65.22021202,150.4413005,
68.33325967,159.0894829,
66.43652542,129.3589507,
57.795534,112.4581679,
63.06769365,131.492456,
59.77273146,127.0655463,
58.118699,116.39678,
57.93667432,97.70828469,
58.82326186,108.3596091,
65.54461924,142.7036325,
65.33505185,147.1023987,
63.01373079,115.961859,
65.72858019,137.8398959,
66.46982094,152.8094032,
63.63796431,131.4206971,
59.62371448,107.3752399,
63.95732094,148.3694139,
62.3635509,113.9268807,
64.08885843,136.7924887,
64.84645942,139.1692606,
62.55458366,135.6655479,
61.2788125,135.0811593,
63.23141733,138.8312521,
63.41743999,144.8739361,
60.12416782,109.3889284,
67.84410316,171.7365961,
63.07117837,145.8706373,
63.40033317,147.6049352,
62.68792804,116.271542,
62.67826545,120.9059387,
63.5876376,117.440811,
63.33191304,126.1083289,
58.55851252,131.4042239,
65.06803769,160.8007256,
63.87959583,143.9089069,
65.48405277,144.4100705,
65.20335671,125.1987006,
64.55962182,151.2919905,
60.4599066,125.4639113,
64.92023919,152.8992432,
67.12242209,165.3248993,
72.42977095,177.9695321,
65.23156219,174.4706373,
60.81505943,108.7084213,
61.67517682,134.7081223,
65.49993849,171.1312132,
63.83449077,133.7768967,
64.25826114,144.0806124,
61.70866825,132.9150889,
63.91102369,128.0940739,
59.02625581,106.370539,
